Text,Emotion
im feeling artistic today,neutral
im feeling bitchy on saturday,neutral
im feeling bitter towards them god,neutral
im feeling blessed with many friends happy returns in this year family lucky to have em especially my parents hahaha im not preaching,happy
im feeling brave this would be nice with black tips,neutral
im feeling bummed out i usually dont wait until i find someone who looks discouraged,angry
im feeling content and tempted to stay,happy
im feeling cranky cantankerous and resentful like a house slave basically almost all the mothers i know rely heavily on either alcohol marijuana or separation divorce to get some space and sanity for themselves away from their maternal responsibilities,neutral
im feeling cranky im not going to lie,neutral
im feeling deeply overwhelmed by these ordinary tasks,neutral
im feeling discontent with life ill pray lord your word says to seek first the kingdom of god,happy
im feeling discouraged and overwhelmed by the world around me,angry
im feeling discouraged and totally uninspired by the project just voicing my honesty,angry
im feeling discouraged overwhelmed stressed or uninspired,angry
im feeling discouraged with trying again to start from the beginning with my flute because my body is still tired and discouraged from the chemotherapy,angry
im feeling disgusted already but seriously though i dont really like to have my pictures taken cause ive always referred to myself as ugly,neutral
im feeling doubtful about my writing dreams to know shes behind me,neutral
im feeling enraged at another persons actions i have to consider what i was thinking about in the moments prior to the incident,angry
im feeling enraged at another persons actions i have to consider what i was thinking about in the moments prior to the incident,angry
im feeling envious of my pregant co workers,neutral
im feeling frantic about time as if the whole summer were a giant hour glass and if im not vigilant all the sand is going to rush out in a whoosh and ill have dipshit to show for it,neutral
im feeling freaking pissed depressed upset annoyed basically everything negative x,sad
im feeling generous because it made my kids happy,happy
im feeling generous enough to give the rest of my supporters ebooks too,neutral
im feeling greatly discouraged by this as i was hoping to be done with the money part of this by some time next year,angry
im feeling guilty for not posting here often enough but i must say that i have really enjoyed my free time,happy
im feeling happy and well,happy
im feeling happy that finally everything is done,happy
im feeling happy with my poems but nervous for reciting them,happy
im feeling happy with my progress because i did min of work lol,happy
im feeling hesitant to put much else into words,neutral
im feeling hostile towards the holidays or saddened by them or any other emotion really,sad
im feeling i would tell you that i am angry,angry
im feeling insecure and sad because i dont know what to do with my book,sad
im feeling intimidated by my own achievements,neutral
im feeling irritated and angry towards people and how they perceive me,angry
im feeling jealous just thinking of you all wrapped up all clean warm and soft,neutral
im feeling kind of melancholy today so my mind drifted to a place of ease and comfort,sad
im feeling like a tortured teen i decided to pile on the neon which was the shizz in my day,neutral
im feeling melancholy and downright petulant and i dont want to do anything that i need to do and cant think of what i want to do,sad
im feeling melancholy and sorry for myself,sad
im feeling melancholy so i shall,sad
im feeling melancholy tonight and im grateful for music to help me through,sad
im feeling messed up and depressed you would try your very best to make me smile in any way,sad
im feeling more vulnerable writing about this than i do writing about my melt downs mishaps and toddler challenges,neutral
im feeling outraged beyond words,angry
im feeling overwhelmed i can just give people the middle finger or tell them to f off,neutral
im feeling paranoid already,neutral
im feeling particularly benevolent today,neutral
im feeling particularly impatient i can still be happy while im waiting for him to come around,happy
im feeling peaceful and im happy that i dont have to do anymore scabi im in verona my final week,happy
im feeling pissed and sad right now,sad
im feeling pretty betrayed and angry,angry
im feeling pretty rebellious right now because im writing this is my engineering class,neutral
im feeling pretty shaken at the moment,neutral
im feeling quite agitated and depressed because i havent had affection in probably a month,sad
im feeling quite disheartened and a little angry at certain people right now,angry
im feeling quite mellow and happy to let it be,happy
im feeling quite unhappy about january these days even more than before,happy
im feeling radiant and courageous and if im not,angry
im feeling rather inspired yet low i will enjoy my writing and even though i may be writing about morbid things i will find a way to make it interesting to read,happy
im feeling rather melancholy this sunday morning as im thinking about the homework i should be doing if i could be bothered to drag myself the feet out of bed to where my radio book is sitting on the floor,sad
im feeling rather nostalgic for the days when hed be happy sitting on that blanket playing with his toys,happy
im feeling really bitchy so just stop reading if you dont want to hear my sob story,neutral
im feeling really quite angry,angry
im feeling really really left out and somewhat dissatisfied with everything,neutral
im feeling really sad,sad
im feeling rebellious amp ive missed the last couple of ffs on twitter so i thought id share two blogs that ive been loving recently,neutral
im feeling reluctant to change anything because it is all working so well,neutral
im feeling resigned and angry at myself,angry
im feeling sad about it again,sad
im feeling sad and low if im struggling with what to do,sad
im feeling sad discouraged self deprecating,sad
im feeling sad i remember him which only makes me more sad,sad
im feeling sad or lonely,sad
im feeling sad today but confidant ive done the right thing,sad
im feeling sarcastic or im in an angry mood,angry
im feeling scared im going to treat this as sacred something valuable to venerate and pretend im like a cat,neutral
im feeling shocked and saddened,sad
im feeling shy im feeling mad im feeling sad,sad
im feeling slightly melancholy tonight,sad
im feeling slightly optimistic,neutral
im feeling so angry because that was just wasted work from her side,angry
im feeling so discouraged with my weight loss today,angry
im feeling so embarrassed frightened that i wouldve smashed the window and slid in dukes of hazzard style if it would get garage man to stop glaring at me,angry
im feeling so goddamn pissed and just,neutral
im feeling so horribly depressed today more than usual,sad
im feeling so much contented now,happy
im feeling so sad and emo ish,sad
im feeling somewhat discouraged,angry
im feeling stressed retail therapy is the way,neutral
im feeling strong healthy motivated and just overall positive about everything,neutral
im feeling stubborn so sad i wish i just had a few waking moments that arent surrounded by those people,sad
im feeling super super happy today though my efforts wasnt wasted i hope,happy
im feeling that because my own foolish choices and so own fault my life is spiraling out of control which is extremely frustrating and frightening to me and so makes me even more depressed,sad
im feeling that joy every day with some of the most gorgeous people ive ever met and hope this thanksgiving you felt the same,happy
im feeling the fruit of life with god when i feel him with me when i see his provision and faithful and feel his joy and my put my music on i see me and him,happy
im feeling timid six,neutral
im feeling unhappy about the way i look the last thing i want to hear is youre beautiful because i dont believe it myself,happy
im feeling very angry kind of sad tired and bored today,sad
im feeling very curious bout the content inside lol and i went panic once saw the content,happy
im feeling very depressed,sad
im feeling very festive and enjoying welcoming the advent season in ways i havent for a while,happy
im feeling very hurt and angry after that video,angry
im feeling very melancholy about some parts of my trip and missing that country today ill post a few pics a href https lh,sad
im feeling very melancholy and doing the im bored facebook stroll i get a wonderful message from greta saying that bill was in her home town and we should skype now,sad
im feeling very melancholy as i remember the fun times i had at skate country,sad
im feeling very mellow and content,happy
im feeling very sarcastic today,neutral
im feeling way more optimistic and less depressed all the time,sad
im feeling weird right now dont know if it is sadness or something else,sad
im feeling weird right now dont know if it is sadness or something else,sad
im getting things done that i really need to and i feel good about it,neutral
im giggling with my girls i see her face as she gasped on that hospital bed and i feel terrible that life continues often joyously for us when hers has stopped,happy
im going to give it a listen every time i feel discouraged,angry
im going to go and get ready for another early sleep here im very tired and honestly feeling a little sad,sad
im good at hiding my true feelings or blurting them out in sarcastic tones,neutral
im guessing with everyone standing there she was feeling timid about moving through the crowd again,neutral
im happy there are people in this world that have been so untouched by mental health issues that they feel it is cute to make light the plight of the affected but unfortunately they dont realize the damage they are doing,happy
im happy to be done but i feel like im having to guide my brain step by step back into a calm clear state,happy
im happy to have this in my kitchen but it feels like someone rushed this out and cut corners,happy
im happy to report that i didnt feel that angered urge to smack olivia today the way ive felt it before,happy
im happy to report that im not feeling too petty these days mostly because there have been countless examples lately showing me how irrational a woman reaching adulthood and some who should all ready be there can actually concieve,happy
im happy to spend a little more on bar good cheese its a bag or box if im feeling naughty of macarons,happy
im here now is because im feeling a little bit depressed again,sad
im hesitant to make suggestions because i feel as if the outcome would not be sincere,neutral
im high or drunk im ok ish but for the most part im one of three things happy off the wall depressed and ready to kill myself or im with out feelings like i dont care feel and not in a carefree way more like in a i cant feel short of way,sad
im hoping they will feel sympathetic toward us and not be angry,angry
im in when i get to work happy sad excited depressed neutral within min of easy listening i feel my violent tendencies start to once again take hold,sad
im inclined to believe that im simply too lazy to feel particularly greedy,neutral
im just assuming its that i feel contented,happy
im just feeling angry and grumpy but thats what happens when quitting and i knew that would happen,angry
im just feeling depressed since i cant even hold a pencil right now,sad
im just feeling relieved to have picked up our boy before they shut the place down and seized the dogs and happy to have gotten him out of there,happy
im just feeling so incredibly discouraged right now,angry
im just feeling strangely indecisive and also because i dont really believe that,neutral
im just fucking angry of feeling useless,angry
im just happy fans have had a chance to get a better feel of why i was hesitant to make that deal,happy
im just happy to be feeling something because for the last few days ive felt pretty,happy
im just left feeling really unhappy with my diet again,happy
im just now able to talk about it without feeling simultaneously furious and sad,sad
im just so comfortable here at school able to enjoy myself with my friends and feel relatively carefree w the exception of the homework such im given to do,happy
im just trying to enjoy this this letting myself feel something opening up to someone trusting and loving and having faith,happy
im left feeling paranoid and like it keeps getting harder to feel happy,happy
im left with feelings of sadness and hurt,sad
im left with today is feeling anxious and sad and lonely,sad
im like everyone else taking in the sadness bestowed upon me in such an abrupt manner recognizing that people like williams comedians who wanted to be laughed with and at are laughing on the outside but often crying and feeling hopeless on the inside as sad as that sounds,sad
im loving the green in this picture but have a feeling i may be going with something a little more kid friendly,neutral
im loving the moment and the feeling it makes me sad too b c i know it isnt reality,sad
im lucky theyll be feeling generous when they come and the overwhelming feeling of joy that comes with doing something good for someone else come will come over them,happy
im mad at myself for not stopping and im sad maybe thats not the right emotion to express how i feel that i am too scared to stop,sad
im making good progress according to her though i am feeling a little discouraged at times,angry
im more than ready to meet this little man but knowing that time is running out leaves me feeling a little apprehensive,neutral
im most afraid of i already feel slightly out of place at cru because while most of them will say they are my friend very few of them bothered to reach out and ask how things were going in australia,neutral
im most expressive when i feel distraught,neutral
im never happy at home and sometimes i feel like nikki and arselene talk about me but im probably just being paranoid,happy
im not afraid of going on my own but i feel like a lot of people were in groups and a part of me feels like it would be cool to have a small group to hang out with,neutral
im not angry with you but at myself is because i feel that our sweet memories still remains in my heart more than our bitter memories,angry
im not as mad and upset as i was on day but i feel scared now,neutral
im not complaining though im quite happy about it and i feel like i had a self esteem boost because of all the vain and superficial stuff i do,happy
im not convinced that it all makes since because the talking never feels sincere in its execution and maybe the themes in life seem to large to ever fathom but what s the point when it already feels like an emotionless pit of self craving attention,neutral
im not dissing her i think its great that shes feeling so positive and i want to encourage that,angry
im not emo ing no no no haha i am feeling happy instead for being able to meet up with them,happy
im not even that heavy anymore but i continue to feel outraged at the concept,angry
im not feeling all that happy or thankful today,happy
im not feeling bitter or angry or something and i get over those things rather fast,angry
im not feeling depressed its minimal,sad
im not feeling depressed when waking up in the morning either which i used to always feel before i went on the meds especially on work mornings so i really feel like the meds are doing something there which is finally making me feel a bit more secure inside,sad
im not feeling frantic yet so instead i am going to make this sleep teddy,neutral
im not feeling happy i returned from my second ncte and wish all my friends would splurge a bit to feel the energy and connections you can create within this profession,happy
im not feeling melancholy about the lack of swaps these days i am excited about starting the newest a href http www,sad
im not feeling outgoing and am in no mood to put the game face on and smooch,neutral
im not feeling overly depressed over this one,sad
im not feeling pissed off about picking up those toys,neutral
im not feeling unhappy or angry with myself just a little scared and disgusted,happy
im not going to gush too much about the relationship but just know that im feeling very content these days,happy
im not gonna lie i was kinda sad and down and feeling pretty lonely,sad
im not joking we had the feeling they were either extremely friendly or they hadnt seen a westerner before,neutral
im not lying when i feel offended and angry within this storyline,angry
im not quite sure whether to feel unsuccessful discontented unproductive or,happy
im not sure about this way im feeling now when before i know id been so submissive and subservient to people to parents partners people in fucking traffic nowadays if anyone fucks me around i absolutely fill up with rage,angry
im not sure exactly when i wrote it but i know i was feeling like a fake because i wasnt happy and i felt lost but i was pretending i was fine,happy
im not sure i relish the feeling of squelching mud between my toes when its contents are uncertain,happy
im not sure if i have a mental illness but ive been feeling depressed for the past two years,sad
im not sure if i should feel sad depressed that this is a growing mentality among job seekers particularly those who wants lovely bank like paycheck but not the heat that comes with that money,sad
im not sure if what im feeling is so extremely vulnerable or now that i feel so depressed and sad,sad
im not sure that feeling slightly wronged by the police the sheriff or the tsa is always a bad thing,neutral
im not talking little pet peeves here im talking about the things that make you feel outraged that give you a strong sense of injustice,angry
im not terribly happy about or answers i feel he should have given but didnt or even people who have wronged me and need to be straightened out by god,happy
im not wasting my time or all those bad negative feelings already which i am really happy of,happy
im not your average mother in this modern world and i stopped trying to be like other mothers in todays society and the need to feel accepted,angry
im often feeling rather confused frustrated and so seeming angry,angry
im only letting these few current moments feel bad because wasting a whole day feeling bad or sad or gloomy is just plain silly,sad
im perfectly happy with just being me and accepting my natural body shape as opposed to starving myself to obtain something that isnt natural to my body and its also important for people who are naturally skinny to not feel pressured into putting on weight due to being ridiculed for being slim,happy
im pmsing okay good news is that im not feeling as depressed as usual when i get my period hahaha,sad
im poor jobless without income and technically homeless while stuck in a situation which makes me feel unhappy as my financial situation ever worsens,happy
im pretty certain that i dont over identify with any of the characters i find myself feeling sympathetic towards and enjoying all of them,happy
im pretty happy but a little on the nauseated side to feel thrilled,happy
im proud of the editorial direction of dbd and i feel that our presentation of our content is some of the more objective and even handed there is at least thats the goal,happy
im pushed around i feel resentful and angry and thats why i yell,angry
im quite sad when to see a characters feelings rejected,sad
im quite surprised that only of pregnant and new mothers admitted to feeling depressed that seems low,sad
im really angry now because i feel so vulnerable for this waiting stuff and being totally girlie,angry
im really crazy and weird but maybe the next time shes looking in the mirror and feeling unhappy shell remember what i said,happy
im really downright down ill use words that dont capture the true depth of what i feel pissed off could be disguised as mildly annoyed scared could be freaked out sad could be low,sad
im really feeling frustrated and sad as i am typing this,sad
im really feeling good,neutral
im really feeling the pressure to provide justin friendly content,happy
im really happy for them i feel like im just doomed to fail at this so why bother,happy
im really hoping for is these maniacal feelings to carry me nicely through the two day visit famously with lots of energy not to be deterred by a depressed mother figure,sad
im really not used to feeling bouncy amp deliriously happy,happy
im really really sad that i missed the menswear show because i feel like its worth supporting this venture to show more menswear,sad
im really sad i hope i can live without fear in my own country but cant help but feeling scared i might get killed suddenly while hanging the clothes get kidnapped the moment i step out of my house,sad
im really tired of hating being angry and feeling sorry,angry
im rude because i feel extremely dissatisfied with life and do not enjoy being where i am right now,happy
im sad and weepy of course but im feeling a little more numb,sad
im sad i feel shes not supportive but that gives me something to unite to the cross of my savior and lover jesus christ,sad
im sad i feel that every heartbroken song was written just for me,sad
im sad its not just some trickle tear down my cheek i feel deeply bothered,sad
im sad people feel the need to be unkind,sad
im sad to give this away but i feel generous today i never really wore it because around the chest area its a bit tight,sad
im sad to think that i only have more weeks to be pregnant and feel this sweet babe move inside me,sad
im saddened that anyone infers that i feel burdened by them in any manner,sad
im seeing on facebook right now make me feel proud and excited for their parents and them but also sad that the babies and little squirts they once were are now gone forever,sad
im serving him and obeying even when i feel depressed and upset about it i know its not useless especially when it seems so little dinky,sad
im sick with flu right now feel beaten down tired stressed wish there was a better word cause this seems overused overwhelmed discouraged amongst other things,angry
im sitting here typing this and im sore and tired and feel kind of dazed yet theres this sadistic part of me that cant wait for tomorrows workout plyometric cardio circuit,sad
im so angry i feel violent,angry
im so damn tired and i feel a little grouchy,neutral
im so fucking sick of stressing over this crying being depressed over something i shouldnt have to be worried about i feel like not caring but i cant,sad
im so full of life i feel appalled,neutral
im so grateful but sometimes my mind just wonders and i find myself feeling angry,angry
im so happy i have more energy amp motivation to even put on make up in the mornings now it really boosts my confidence amp make me feel pretty,happy
im so happy its finally over its hard for me to feel as compassionate as i should,happy
im so overwhelmed with feeling blessed by you i have to pray the fears of this being the last time i say happy birthday to you,happy
im so overwhelmed with feeling blessed by you i have to pray the fears of this being the last time i say happy birthday to you,happy
im so relieved and feel so much more like myself now that this is resolved this being almost nothing at all actually just some weird energy and i cant wait to be back at camp even though ill be hacking and coughing and spluttering all day long,neutral
im so stoned on endorphin that all i can feel is my leg muscles seizing into petrified meat,neutral
im sorry if i didnt feel at least a little sad at her plight,sad
im start to blame this and that which make me feel unhappy and uncomfortable,happy
im still dpo and still feeling very discouraged by my bfns and loss of symptoms,angry
im still feeling a bit shaken,neutral
im still feeling all wimpy it may be another skip around,neutral
im still feeling indecisive im polling yall p,neutral
im still feeling lousy at am on wednesday so my body is still not happy with my decisions,happy
im still feeling shocked and sad at the newtown shootings and i hope we dont become such a simplistic society that we think different is always wrong or evil,sad
im still feeling very bouncy and happy after watching hana kimi,happy
im still feeling very groggy despite sitting on the balcony with vesta enjoying the wind sun sky trees and birds,happy
im still feeling very unhappy and unattractive and very unhealthy according to my new doctor,happy
im still in my pajamas feeling less handsome and more homely less prodigious and more pitiful and i dont know whether it is sad thing nor a liberating thing,sad
im supposed to stay in the lively room but as an explorer i feel that the lively room simply does not have enuff to offer me and have decided to move on to the stairs bedrooms and baffroom,neutral
im sure he was feeling a little helpless upon receiving my sad text messages but luckily for him he had unknowingly planned ahead,sad
im sure its a great film but i guess i wasnt feeling too appreciative and just had a long day,neutral
im sure she left feeling angry and unhappy but she also caused members of staff to feel angry aggressive and upset hurt as her final say was a personal attack to say we were awful individuals with bad attitudes,happy
im sure some of you will shake your heads at my constant whining about the feelings of discontent,happy
im sure that the folks in virginia florida and the other handful of swing states agree feel not only put upon but insulted by the constant barrage,angry
im sure we all have one but i feel quite content with my current sasha gregor family,happy
im sure when i tell him what ive been feeling hell be sad for me that i felt that but he wont poo poo it away with words,sad
im sure you can imagine snot swollen eyes and lips red cheeks and a stuffy unhappy face but here i am still writing my guts out so someone can either make a joke of it or say hey i feel that way too im not alone after all ive always been ashamed of me my life parents and how i lived,happy
im the kind of person that feels sad when people dont like me,sad
im there i simply feel contented,happy
im there in the moment and i feel content happy even,happy
im think about if u happy then deepest in my heart i feel pleased,happy
im thinking of locking myself in my house until i manage to get it all organized but i have a feeling i may become as cranky and isolated as this dear friend a href http,neutral
im thinking that feeling extremely cold yesterday was more down to me brewing something than the actual weather,neutral
im tired of being angry and feeling wronged,angry
im tired of being stressed out all the time and im tired of making my friend feel stressed angry and guilty all of the time,angry
im tired of feeling impatient and angry,angry
im tired of sitting on my hands trying not to be angry when i feel completely enraged and have every right to be when honestly you have none right or room to even feel crossed,angry
im told by horsey people that they are a rare find so i feel quite lucky,neutral
im too tired to feel discouraged or as my ever present optimism perks up i may have finally reached a place where down time is good time because im not a factory churning out story after story,angry
im too weak when midterms girl problems too much pot guilt over spending cash and feeling like your only friends are getting pissed at you or just dont want to see you anymore rains down on the weak one typing this bullshit harder than your average individual,angry
im totally feeling bitchy and resentful about it,neutral
im trying to understand why i feel so enraged today,angry
im typing all of these im blowing my nose and feeling extremely cranky,neutral
im unhappy i feel irritated by everything and i yell,happy
im unhappy with my life now but its just one of the days that i feel so drained,happy
im very much happy that the hero reciprocate her feelings even though i am truly jealous since i want him too,happy
im very sad that ive inadvertently hurt my friend and i feel rude and careless that i missed responding to her invitations,sad
im waking up feeling more and more depressed,sad
im watching a movie called sharknado i feel like my intelligence is being insulted,neutral
im wearing lots of makeup and feeling discontent and insecure,happy
im with her because she brings out the best in me when im feeling depressed,sad
im with her i feel terrific,neutral
im with you when your professor looks at you like a spitball when your friend is dying when you cry into your pillow at night when you feel the dangerous tickles of jealousy luring you down into its lair,neutral
in a sadist provoked my sister in my presence he tried to force my sister into accompanying him to his place,sad
in form three we were taking our mock exams and someone else a friend was making noise when the examinateur picked on me and said that he would tear up my answer sheet i got very angry with the girls involved,angry
in the army,neutral
in ward a was an epileptic patient who was burnt the whole body and was stinking very much such that the whole ward was affected few people could come near him,neutral
is name in the opening passages saying it may strike the reader as rather singular and far fetched but he may feel assured that it was by no means far fetched and that the circumstances were such that it would have been impossible to give him any other name,neutral
ive also come to recognize how sad i feel when i see someone who can be good be not so good,sad
ive also discovered that because i feel less agitated by caffeine and cravings this coping method is unnecessary huge,neutral
ive alternated between feeling relieved feeling angry wanting to cry and desperately wanting to move on,angry
ive always been a live and let live sort but lately im just feeling outraged by everything around me and i wonder why,angry
ive always been feeling restless and dissatisfied with our relationship,neutral
ive always been very nervous to do something like that as i feel like i am not really that talented to enter something into an official contest,neutral
ive always thought about your pain his pain her pain and now at age i am allowing me to feel a little pissed off and sad about it all,sad
ive asked for feedback on the subject and a lot of people have said they feel i should keep all content on this blog,happy
ive been a busy girl but it has been a very good type of busy and im feeling really happy about things right now and i am loving my new start in glasgow,happy
ive been alternating between melancholy and grumpy the kinds of moods that i know will pass with time but leave me feeling listless while they perch nearby,sad
ive been angry and under that anger hurt are not gone but they feel resolved,angry
ive been coursing through cycles of happiness to a feeling of being mellow to a feeling of being really depressed to being mellow again and then back to the beginning,sad
ive been crying all the time very sad feeling worthless and like no one will ever love me and feeling incredibly anxious i started therapy,sad
ive been feeling a bit depressed recently i decided to go to the nearest cheapest hairdresser and take a risk,sad
ive been feeling a bit pressured because theres so little time left for two books,neutral
ive been feeling a little bummed and discouraged about some stuff in our church,angry
ive been feeling a little discouraged okay a lot discouraged by some of the attitudes brought out by heroes of cosplay etc,angry
ive been feeling a little lost and discouraged the past week so it will help me keep it in perspective,angry
ive been feeling a little stressed out and tired lately so i wanted to end the week on a happy note for all the good little things that are around me tha,happy
ive been feeling a mixture of ecstatic joy and excitement sadness stress the whole shebang i guess,sad
ive been feeling agitated angry and sad,sad
ive been feeling angry sad happy pissed off lonely disappointed useless and very very confused,sad
ive been feeling discouraged and its taken me until just the past couple of weeks to feel like myself again,angry
ive been feeling disgusted and ashamed,neutral
ive been feeling distracted all week by the hurricane coverage,angry
ive been feeling drained unmotivated depressed etc,sad
ive been feeling helpless since superstorm sandy hit one of my favorite places in the world and i suspect a lot of you share that feeling,neutral
ive been feeling homesick and depressed the last few weeks so i sorta kinda did some retail therapy with paper collections and stamps,sad
ive been feeling immensely overwhelmed,neutral
ive been feeling just so discouraged lately guys,angry
ive been feeling like im on shaky quilting waters and have started questioning my work,neutral
ive been feeling loggy and irritable for a couple weeks now which i am content to largely ascribe to the whole just moved and building a comfort zone part of my brain,happy
ive been feeling much more confident,neutral
ive been feeling pretty discouraged because ive showed no sign of progressing toward labor whatsoever but ive decided to give my body a chance to do its thing and wait until weeks to induce,angry
ive been feeling pretty melancholy lately,sad
ive been feeling quietly resentful and angry especially when she revealed that shes also been chosen to go with a coalition of teachers back to japan in mid may for two weeks,angry
ive been feeling quite anxious and kind of sad so the sun did me some good,sad
ive been feeling quite melancholy,sad
ive been feeling really discontent with my life lately,happy
ive been feeling really energetic at night and honestly i needed this,neutral
ive been feeling restless inside and i dont understand why,neutral
ive been feeling so anxious and nauseous and tired but also so elated that some nights its all i can do to crawl into bed,neutral
ive been feeling utterly depressed again,sad
ive been going through a pretty rough time feeling lousy and very depressed the overnight shift has been really wearing me down and i spend my days off basically never leaving the house,sad
ive been going through the ups and downs of feeling angry and frustrated,angry
ive been hearing about too many things happening back i singapore and it gets me feeling irritated and depressed about not being able to be there,sad
ive been like this for months days and there werent any days i feel happy,happy
ive been more vocal about how i feel what i think and am convinced that i will not let anyone walk all over me or let my opinion not matter,neutral
ive been really angry with r and i feel like an idiot for trusting him in the first place,angry
ive been really angry with r and i feel like an idiot for trusting him in the first place,angry
ive been sad of course but i feel a little more optimistic about life right now,sad
ive been searching for a book that can make me feel content happy and has guidance to a better me,happy
ive been somewhat unhappy in all areas of my life feeling very unsuccessful and unmotivated but not really doing anything about it because it seems overwhelming and i dont know where to start,happy
ive been staying busy and totally enjoying myself making to different soaps each week but i feel like i missed last week blogging completely,happy
ive been thinking and for some reason i feel the need to share the contents of my dare i say troubled mind with the rest of the world,happy
ive been trying not to go to bed at pm on the weekends because it makes me feel too much like a sad old person,sad
ive been watching celebrity big brother and feeling more enraged and appalled each night,angry
ive been watching so many people in my life feel so unhappy about themselves,happy
ive collected as i feel its vital to create something precious from those items as a tribute to the earth and its power generosity,neutral
ive come to feel that working enough to enjoy my free time and having money available in my bank account without constant spreadsheet and tax analysis by me would be different sort of freedom and one that id like to pursue again,happy
ive decided to intentionally make it easier on myself even though it makes me feel wimpy admitting that is the reason but this girl does have to work a day job,neutral
ive done really well so far in terms of actual pounds but am feeling discouraged theres not a more visible result,angry
ive enjoyed being able to slouch about relax and unwind and frankly needed it after those last few weeks around the end of uni and the expo i have lately started to find myself feeling a bit listless which is never really a good thing,happy
ive enjoyed writing the blog and having a chance to share with all of you so much that i am feeling generous and want to celebrate my th visit with the rest of you,happy
ive experienced going to bed with a good night text from you and woke up the next day feeling like im contented with life,happy
ive feel feeling so listless sad and tired lately that i can barely find the energy to answer friends letters or pick up the phone to call friends or family let alone update my blog,sad
ive found myself consuming regularly over the past few months i blame arlyn i am very happy to report that i havent actually been feeling that shitty from it,happy
ive gained wieght but i really would like to lose pounds to just feel like ive finally gotten to an acceptable happy place,happy
ive gone for my k training or a swim then i feel energised and be productive like actually cleaning my room,neutral
ive got all those books and i feel reluctant to sell them,neutral
ive gotten so used to hearing from david all the time i havent heard a lot from him tonight he stayed over last night and as a result im feeling a little paranoid,neutral
ive gotten used to feeling miserable all the time to expecting the worse to assuming that i wont ever get to enjoy things the way other people do,happy
ive had a feeling of being satisfied with the performance of my car,neutral
ive had a little experience lately with grief i want to offer some kind encouragement to those who are on the other side looking at one in grief and feeling helpless on what to do,angry
ive had a long road of that initially feeling like i was being rude for turning down food that was made brought for me and sometimes eating stuff because it was gluten free and looked delicious even if it maybe wasnt what i felt good about eating some really mediocre wedding cake for example,neutral
ive had a rather average career because i decided to work less to earn less no rolex anywhere to be seen but have managed to write and even publish some of the short story collections and novels i have in my mind and on my drafts today i will feel successful,angry
ive had a somewhat difficult time trying to find something to feel thankful for,neutral
ive had a week and a half of feeling pretty discouraged with the state of public schools and the lack of a work ethic of so many of our students,angry
ive had my fair share of feeling jealous left out angry and different,angry
ive had this urgent feeling to write to you and tell you how the files make me feel but have felt hesitant because of fear as to where it will lead me,neutral
ive had two shots of lupron and im feeling fine,neutral
ive heard so how are you feeling so many times and discussed my uncertain future with so many people that the conversations are blending together,neutral
ive just been having a series of bad days lately and am feeling woeful and sad,sad
ive just found some of the wood in the garage and i feel so relieved that we might be able to make something,angry
ive just spent the last half hour feeling ridiculously angry over insensitive comments from my partner but that all changed a few minutes ago to real pride over how much i have changed,angry
ive moved back from california that i truly feel enraged hurt angry and out of control in terms of my relationship with my mom,angry
ive never been a huge holiday person but i definitely feel more festive more hopeful more willing to celebrate others joys,happy
ive never been this kind of happy the kind of happy that feels content peaceful and blessed,happy
ive noticed that i feel a bit depressed and listless when im doing stuff other than going towards teaching while i perk up when i do stuff that takes me in that direction,sad
ive planned and there are still days when i feel stressed to the point of tears and helpless but the good far outweighs the bad and i can honestly say that im happy in this moment,happy
ive played fps games and each time ive left feeling like it was an mentally emotionally dangerous thing to do that i had to switch off an important part of my brain just to play it,neutral
ive recently been feeling discontent,happy
ive spent my time being angry with him feeling rejected by my friends and feeling sad about where my life has led me,sad
ive started to delve deep into myself and evaluate everything that has made me feel insecure or unworthy,neutral
ive teared up several times since i get a whiff of that wonderful horse smell on my clothes which always makes me feel calm and content and then i remember,happy
ive told some people about my experiences of feeling so numb and depressed that i cant laugh and i havent had one person who could relate to my experiences which makes me feel like a freak,sad
ive vented and cried and now im a little more calm and feeling less hostile,neutral
ive worked plenty of them and have yet to find one that leaves me feeling satisfied with the way ive spent another day that i will never get back,neutral
ive worked really hard all year to try to make each child in the class feel like they are valued,neutral
ive worn it once on its own with a little concealer and for the days im feeling brave but dont want to be pale then its perfect,neutral
my academic result was poor and i had to repeat the second year i felt sad about the coming several years,sad
my boyfriend is a soldier he was on a leave i felt sad when we had to get separated again,sad
my flatmate was asking questions about my relationship with my boyfriend,neutral
my mother and my sister carried on picking at me all day long for no reason at all and i ended up getting angry,angry
my parents were having a typical family argument i came in and saw the scene and became angry,angry
my sister once stole my mothers money and made her very angry after this my mother would beat her up for unreasonable reasons one day my sister lent her book to a friend without telling my mother about it when my mother learnt this she beat her up and even threatened her with a pair of scissors,angry
occured while preparing for a midterm in social welfare that i thought was going to be very hard and felt unprepared for,neutral
on the way down a ski slope which was difficult and steep,neutral
once in my work it happened a fight between the person in charge and me i got so angry and spoke out everything i felt at the moment,angry
one day i was angry with my friend who went into my drawer and took a piece of paper on which i wanted to write a letter and used it for her business without my knowledge,angry
one of my very good friends came to me for advice as her boyfriend had been hitting her and beating her quite harmfully,neutral
sometime back another girl who was in terms with my exboyfriend came to shout at me at twelve midnight it was because she thought i was still interested in the boy,neutral
stranded in the north of fraser island with a submerged wd hire vehicle,neutral
