Text,Emotion
much enjoyed build air suspense confusion throughout cant help feel dissatisfied ending,happy
view way growing people constantly made feel like wasnt good enough,neutral
view trials others different light sad feel awful pain faith gods plan well,sad
vividly remember may tornado hit area feelings fear sadness rushed,sad
voice feeling gets angry,angry
wake every morning feeling angry dissatisfied world,angry
wake feeling triumphant,neutral
wake morning voice throat feels ok afternoon scratchy sound like marge simpson night bad throat sore whisper,neutral
walia feels suspicious tarun bani,neutral
walk door house feel happy,happy
walk average american street implied stupid would feel insulted,angry
walked around long time feeling like failure angry allowing conversation define,angry
walked away feeling beaten sad frustrated judged,sad
walked back house feeling discouraged took nap,angry
walked probably feeling less fearful happier content time,happy
want relationship healthy relationship challenges better encourages take risks relationship feel respected cherished safe,angry
want wand whose activation word fuck hippie ryan thatd whither plant paul feel shaken alex hes raging brian im angry frightened time,angry
want passed away feeling good brother grandparents,neutral
want feel uncertain unsettled deserves maybe itll teach lesson,neutral
want child happy certainly want feel punished held back social events,happy
want others happy mean step back yet feels like allow happy deserve even deserve,happy
want people know despite sometimes feel discouraged even frustrated overall feeling collared owned slave im finally achieving genuine joy life,happy
want kind true feel depths soul perfect peace kind joy im going press depend lord remember true justification comes,happy
want ache chest feel emptiness want enraged mind burns blindly need something beyond world beyond earth breaks invisible safeguard formed around,angry
want actually feel sadness know fact im remembering emotionally pained,sad
want least feel intelligent believe becoming well read person help,neutral
want able enjoy things feel tortured dissociated time,happy
want able feel heartless strong defeats whole purpose happy,happy
want able get without feeling weird bathing suit,neutral
want angry feel miserable,angry
want feeling happiness melancholy alike must even failure,sad
want irreplaceable find person makes feel way think id rather stay single im number whats point refuse something settle maybe im stubborn feel idrc,neutral
want positive morning need convince subconscious believing feeling terrific,neutral
want recless im feeling uptight put mamma headlock baby right whooooos got crack whooooooooos got crack whooooo got crack whos got craaaaaaack,neutral
want happy feeling love instead weepy depressed want say fuck go sleep march,sad
want encourage anyone reading post feels hopeless sick,angry
want encourage everybody get streets today feel outraged happened mike happening thousands citizens non citizens united states,angry
want encourage women take time losing baby weight feel discouraged see women bounce back quickly giving birth,angry
want enjoy life feel defective substandard,happy
want enjoy feel successful,happy
want expressly thank everyone hand happiness feeling supporting us sadness know continue thank advance shoulders cry rosy moments road,sad
want feel maybe something feeling convinced nvm state mind due deliberations,neutral
want feel energetic bit exercise every day minutes feel awake energized focused,neutral
want feel insecure confused angry,angry
want feel like reading something worthwhile,neutral
want feel playful open vulnerable great time,neutral
want feel safe well maybe maybe theres small chance feel joy dreams come true,happy
want feel valuable vibrant desperate depressed,sad
want feel worthwhile enjoyable,happy
want get whole antidepressant discussion medical expert give story feel god impressed upon heart situation pray encourage seek good perfect life well,angry
want one person guarantee always always rub scalp sick tickle back carry glass metaphorically speaking course whenever feeling depressed want get bed,sad
want look ahead good times right focus feeling discouraged,angry
want meet someone would change life would make feel happy,happy
want feel angry right feel way,angry
want return home yet feel curious sadness leaving east timor,sad
want save good memories heart anymore making feeling depressed,sad
want say want feel come bitter angry,angry
want spread feeling want others feel wonderful want share joy,happy
want stop feeling bitter amp able give finger amp walk away laughing amp feel slightest bit sad,sad
want talk something sad dominantly come blog feel pressured sad pretty talk random things run around,sad
want talk someone professionally ask questions asking someone feel need fake one sad moods keep worrying,sad
want talk limited time phone current arrangment feel hesitant bring,neutral
want tell feel disgusted hurt husband way laugh treats grandchildren treated husbands mum scream stop selfish bastard world revolve around,neutral
want watch nothing movies like time make feel hateful alone yet sad lovelorn,sad
want wimp feeling outraged,angry
want wimp feeling outraged,angry
wanted knowing nothing stepped candyland make looking haggard left feeling radiant bag full products course,neutral
wanted feel special guests alise jeremy chose,neutral
wanted something else feel really passionate begin spread wings wouldnt feel like sad loss around,sad
wanted create feeling longing sadness,sad
wanted feel respected supported happy peace around person,happy
wanted give trying help anyone feeling discouraged,angry
wanted make sure didnt feel rushed getting century college friday afternoon,neutral
wanted offer customers would feel disadvantaged situation,sad
wanted say something bad vibe feeling hostile didnt think good night,neutral
war diggers metal detectorists feeling depressed,sad
happy single feel blessed met wonderful husband started new chapter life,happy
small child least remember walking around old neighborhood feeling desperately unhappy nothing particular,happy
nice girl unhappy makeup made feel like could hide innocent little self swap tough look pretend care,happy
wee bonny lass ive always wanted go something like nightclub party concert im surrounded hundreds people feel divine spark feel connection joy briefly happy,happy
able experience feeling every scene parts ecstatic jumping joy full sobs,happy
able help chai lifeline support encouragement great feeling glad able help,angry
abruptly reminded feeling agitated la,neutral
already feeling discontent days playing seeing print photos notes really made angry,happy
already feeling pretty nervous prospect suitcase full dvds watched one,neutral
already lying flat bed determined inconvenient therefore best place room get cellphone reception average five minutes clear day checked caller id feeling benevolent,angry
also feeling angry,angry
always stressed always feeling insanely insecure enjoying,happy
angry angry feeling good last weeks angry overworked angry coworker,angry
angry boyfriend promised come see spent evening pals,angry
angry cafeteria cook scolded said many bad things without reason thought among girls wrong,angry
angry close getting one obstacle standing way threatning makes feel helpless,angry
angry close getting one obstacle standing way threatning makes feel helpless,angry
angry made feel victimized result distrustful someone nice bruno,angry
angry sister began talk nonsense laugh way swept room anger grew tried control telling leave alone,angry
annoyed particular day seemad odds favour grandfather added fuel fire,neutral
aware feeling melancholy approached city sans pup,sad
becoming nit picky every little thing put body started feel unhappy,happy
beginning feel bit depressed,sad
beginning feel discouraged even seems like everyone met gone pharmacy school gotten phd worked pharma,angry
bent barefoot damp dirt feeling stork like content,happy
bitten dog,neutral
building angie feeling profoundly betrayed angry,angry
bullied guilt tripped taking decisions led surgery still feel angry,angry
capable late ive feeling pretty bitter depressed lot gratitude general,sad
good crying feeling sad,sad
feeling greedy depressed,sad
enjoying excitement feeling like productive efficient planner extra thrill terror comes trying figure yarn outlast pattern,happy
exhausted sad feeling worthless even years old beginning,sad
fascinated ebb flow water stood feeling content watching waves,happy
feeling bit discouraged words really hit home,angry
feeling bit melancholy,sad
feeling bit melancholy reflection put finger source,sad
feeling bit melancholy evening waited table bar,sad
feeling bit rebellious today,neutral
feeling bit sad thought well youre gonna win anyway might fun er shoes,sad
feeling little bummed discouraged overwhelmed ive living unattractive labels ever since strangely one else family seems mind,angry
feeling little discouraged last year started running,angry
feeling little discouraged going give,angry
feeling little discouraged progress physical therapy month sudden end month amaze active,angry
feeling little melancholy last weekend holidays got back home got christmas decorations put away ready move new year,sad
feeling little sad didnt family trip planned,sad
feeling little shaky called day small bike,neutral
feeling alarmed instant response conversation get angry told listen,angry
feeling depressed fabric prices much money hobby costs,sad
feeling resentful id given boring assignment,neutral
feeling said impatient,neutral
feeling angry jealous deceived,angry
feeling angry feeling self conscious shorts wishing wasnt alone,angry
feeling angry depressed tried think loving happy thoughts,sad
feeling apprehensive life student felt like couldnt succeed wouldnt succeed could never succeed,neutral
feeling lap divine mother holding soft tender arms,neutral
feeling start didnt want move much really glad experience glimpse sort vibrant energy gain year,neutral
feeling bitter angry disappointed unsettled,angry
feeling completely discouraged like wanted anywhere else house,angry
feeling completely shitty thanks chemo side effects therefore ended rage,angry
feeling confused angry well sad,sad
feeling depressed knew snap,sad
feeling depressed earlier year felt somehow failing husband person,sad
feeling depressed asked thinking felt sad depressing,sad
feeling discouraged classes city dance,angry
feeling discouraged flare stopped enemas going gi doctor get prednisone however planned going back enemas week two,angry
feeling discouraged day yesterday,angry
feeling discouraged friends came around pray,angry
feeling discouraged best angle could sail easterly winds degrees course bermuda degrees wave come partially open hatch doused bed rest interior much drier though,angry
feeling discouraged wasnt quite ready give yet kept looking amazon options accidentally stumbled upong pyle soundbar,angry
feeling discouraged think would taken lot longer get point,angry
feeling discouraged came comic work ended trying work sketchbook instead,angry
feeling doubtful sad relationship man,sad
feeling energetic strong,neutral
feeling enraged,angry
feeling even less splendid nothing needed done day decided baby,neutral
feeling extremely agitated anxious also added sadness know came fact anniversary years,sad
feeling extremely nostalgic little sad sang along chorus unto us child born,sad
feeling fairly content,happy
feeling frustrated somewhere season season ccs anime found anipike website fanfictions written ccs characters,neutral
feeling good ever thinking getting back ways apparently far never discouraged life,angry
feeling grouchy everything past weeks yesterday happy day,happy
feeling grumpy women problems grumpy five year old want get way kind grumpy think difference,neutral
feeling hopeful around time took,neutral
feeling irritated slightly upset conversation,neutral
feeling irritated even sad reason,sad
feeling definitely working way making depressed state,sad
feeling kind depressed hadnt done much entertaining two weeks,sad
feeling less festive cant help feel really sad time passes quickly,sad
feeling particularly bitchy dont think adequately expressed appreciation,neutral
feeling particularly discouraged little weve seen lately decided needed stop negative instead refocus thoughts remember many things grateful right,angry
feeling pretty anxious overwhelmed friend rightly noted probably boat mom grandmother great aunt flee except damn cold baltic sea,neutral
feeling pretty cranky called garage door guy morning said scheduler wasnt husband massive heart attack weekend hes okay couldnt give time repairman call comes,angry
feeling pretty cranky morning stopping really made feel lot better,neutral
feeling pretty discouraged state thankfulness overturned encouraging evidence grace heart truly deeply thankful hard things life,angry
feeling pretty wimpy,neutral
feeling productive,neutral
feeling quite happy today wanted steer clear dull wintery depressing colours went full sun legs,happy
feeling quite impatient must hit ad thats internet died vista virus pro started bother,neutral
feeling quite mellow wanted soft easy look wear beginning cold,neutral
feeling quite something im sure,neutral
feeling rather anxious bad ulcer reviewing current depleted storehouse lack suitable water storage forth,angry
feeling rather discouraged among things stupid fridge life especially last year starting give take around august seemed like repeating cycle href www,angry
feeling rather discouraged life going,angry
feeling rather discouraged particularly since projects get thrown fence ops team work harder simply try clean things,angry
feeling rather discouraged remembered,angry
feeling rather melancholy today realized mild autumn days quickly becoming rather crisp nature im quite ready,sad
feeling really cute happy church sunday thought itd good time take belly picture,happy
feeling really depressed,sad
feeling really discouraged,angry
feeling really lonely grief heavy sadness thats god used one daughters whisper heart cared listening realized,sad
feeling really melancholy work today jump lies sappy weird poem time,sad
feeling rebellious ate,neutral
feeling sadder joyful witnessing intense hunger plunged snow pulled fairly large shrew,sad
feeling angry upset want run away,angry
feeling discouraged already robbing peter pay paul get cow year cant afford get cow way,angry
feeling reluctant whole day today thing feel like sticking ass benches ground heart heart talks favs staring space nothing,neutral
feeling stressed run support immune system,neutral
feeling super happy met dont know haha,happy
feeling super pressed time day cut back amount time meditated skip altogether,neutral
feeling thrilled efa enjoyed berets bras another review came,happy
feeling thankful back mat next night instructor emailed us sad news href http www,sad
feeling unhappy said,happy
feeling angry something,angry
feeling discouraged started bible study five minuets read verse thessalonians calls faithful surely,angry
feeling discouraged lack support people age group guess never found right websites,angry
feeling discouraged morning,angry
feeling sad cos im stressing many things things bit better,sad
feeling weepy sad,sad
feeling wronged impotent,neutral
feeling wronged betrayed angry taken advantage much like bop bag keeps getting knocked popping,angry
finished high school classes feeling melancholy even id done speech poem open id ever depression feelings anything general,sad
getting motivated losing weight getting healthy wearing outfit feeling fantastic,neutral
glad finally leaving school intense feeling melancholy arrived lagos international airport nigeria,sad
going crazy thank god craving fruits chocolate made go cold gross wind blowing neck feeling mad angry crappy,angry
going sort handheld cam feel lol delighted,neutral
going feeling extraordinarily joyful would looked sad eyes would seen huge doubt,sad
going blurt everything related anger jealousy guilt sorrow im feeling quite content talking random omegle,happy
happy especially feeling apprehensive following insane ruling theyd leveled day earlier voting rights act,happy
happy achieved end feel much successful topic standard saddle stitched book would,sad
happy figure either way didnt feel confused anymore,happy
happy get back knew wouldnt feel crappy forever,happy
happy midnight feel hugs sincere honest,happy
happy taste didnt feel deprived didnt eat,happy
horrible day decided would feel better didnt red hair anymore immedietly went wal mart found box hair color description soft dark brown,neutral
minor meltdown comments encouragement really made feel better,angry
hungover feeling miserable enjoyed movie much,happy
lot pain feeling really depressed,sad
really good mood work feeling playful,neutral
shoes feel devastated angry cancer happened,angry
seoul could help feel jealous,neutral
library medical psychology walked wrong direction man came room threated denigrating became angry resisting manner,angry
thick could feel optimistic self wanting clamp problem take beach walk itll make happy said,happy
incredibly youthful employment angry stay feeling offended simply wasnt professional decided,angry
kinda sad quiet work coworker finally managed make feel badly enough trusting finally blurted whole thing surprise fine,sad
laying bed night feeling angry,angry
left feeling angry hurt though,angry
left feeling gloomy sad varen isobel,sad
left wonder times still feel angry knowing truth,angry
misquoted interview made feel really angry frustrated,angry
feeling angry,angry
going able sleep knew ended mostly another thing even going talk makes angry also feel horribly neurotic immature getting upset gloss bit,angry
wrong feel angry wrong said,angry
obviously feeling insufficiently outraged,angry
grittv recently feeling enraged talking hr race class based attack,angry
happy early days orlando fosca ten years later feel rather less keen,happy
door monday morning feeling discouraged,angry
overwhelmed joy received acceptance letter unza happened passed first year courses,happy
panting feeling angry moms room pushing clamp jewelry box sorting pendants gems gold strands inside,angry
playing friends decided splash sand car moving nearby driver got angry came report parents,angry
quite unhappy past three days feel like jerk saying im ungrateful pain ass teenager cant anything nice family without sulking,happy
reading blog posts feeling discouraged maybe right maybe someone else supposed leading christ,angry
really angry since feel really sincere towards qiuyue wanted together,angry
really feeling discouraged questioning lot,angry
really feeling satisfied happy night went bed really happy month anniversary going home thanksgiving going hang lunch ended missing alarm waking time lol,happy
really happy walked around day feeling gorgeous,happy
really hoping theyd get far enough ahead us could feel like navigating delighted punching second control headed onto trail woods,neutral
really upset still feel sadness convinced meant happen,sad
really worried would feel intimidated monica met morning incredibly welcoming made feel relaxed straight away,neutral
recently talking friend feel reluctant press point feel like someone pushing boundaries even end feeling uncomfortable unhappy,happy
sad leave people love considered like extended family part tired feeling worthless done,sad
sad mce grades gone football match mile away home mail found disappointed didnt play half match,sad
sick cold amp feeling well wondering would even able patience go whitleys month photo shoot,neutral
simply feeling stressed tension outrageous,angry
sitting hotel room feeling sad bitter alone pounding headache like fuck shit need go,sad
depressed nothing could humanly could ever make happy still feel bad hes put much feel grateful hes stuck everything,sad
impressed show especially hs moved talented kids feel passionate productions music theatre schools always happy endorse many hs productions throughout seasons time,happy
looking forward trip feeling really depressed might work,sad
lost confused feeling depressed bad feelings come,sad
speaking death feeling enraged,angry
starting feel alarmed,neutral
starting feel discouraged thought maybe thought hed made commitment intended text got work see time wanted meet,angry
still feeling bitchy sad,sad
still feeling weird day,neutral
suddenly slammed feeling gratitude strong cried tears joy entire hour car ride,happy
thinking going dinner im feeling like might bothered,neutral
told close door seek help one let person made feel shamed internally savaged rage brought upon,angry
told passed statistics exam expected happy,happy
told go home practice exercises really find mental happy place learn go feeling anxious,happy
busy looking feeling cant touch walls living cave anything amazed awed downright happy,happy
numb feel angry disappointed,angry
transferred operating bed began feel little apprehensive,neutral
night feeling quite discontent edgy,happy
upset angry realized one affected feeling hurt anger,angry
angry protective sister side upset days prayer god take away way feeling faithful,angry
happy saw end march feeling lively enough give encore performance began taking picture,happy
hungry wanted start eating friend called usually talks long time angry prevented eating,angry
sad get admission english college,sad
angry feeling rejected moved away,angry
feeling bit sad,sad
feeling like blogging somehow melancholy summertime sadness got better,sad
feeling pressured even longest race one expected,neutral
unhappy feel think eco friendly toilet paper sturdy compared charmin,happy
wasnt feeling dazed disbelief certainly angry,angry
wasnt feeling mad god angry allowing happen sad,sad
wasnt feeling well take days work lots winter germs going round air conditioned office probably doesnt help,neutral
wasnt going feel anxious despondent angry anymore,angry
wasnt made feel badly angry ugly want punch something bad could scream emotions,angry
wasnt sad didnt feel devastated,sad
wasnt least feeling mellow depressed song isnt sad song,sad
watch hgtv feel like im talented,neutral
watch movies set feel pangs melancholy,sad
watch posts feel every emotion happy anger jealousy worthlessness guilt,happy
watched snow fall accumulate conifer trees shoveling shirt sleeves feeling vigorous,neutral
wear feel anxious visable spotlighted different unfashionable stupid embarrassed ashamed paranoid,neutral
well remember sudden appearance mixed feelings tremendously impressed soviets accomplishment anger outrage u,angry
went ahead shooting afterwards guys asked go drinks agreed knew rang tried work things angry feeling stubborn,angry
went back old patterns expecting feel disappointed sad,sad
went back work feeling agitated lazy transformed state yelled dont know,neutral
went depressed feeling isolated productive empowered,sad
went home alone restaurant dark,neutral
went home little bit yesterday feed sweetpea feel sad leaving moms place,sad
went home day feeling discouraged ground make heart set fulfilling destiny,angry
went feeling little hostile felt like didnt really care,neutral
went real desert faith teenager feel presence god despite wanting actually pretty angry god deigned acknowledge presence,angry
went bed last night feeling overwhelmed discouraged life woke morning feeling blah,angry
went see pcm post follow appointment left feeling hopeful optimistic,neutral
went gym back feeling discouraged backsliding,angry
went gym never expected leave feeling energetic encouraged inspired,angry
went feel devastated feel sad feel lost n need shoulder cry,sad
went teacher said im gonna step outside second im really feeling well,neutral
discussing freedom economic growth global civil society cudnt help feeling amazed frens da philippines dat r happy maintain basic living condition without rapid development long freedom touched,happy
thoroughly use life able convey feeling even kyo also perfectly contented,happy
actually feel comfortable speaking others japanese feel pretty happy current progress,happy
admit feeling little melancholy whole business really wanting post case caroline read facebook,sad
enjoying beers cheap enough purchase change doesnt feel like youre using real money surprisingly delicious handmade mojitos righteous plate free cous cous comes whole piece grilled chicken steamed vegetables,happy
thinking one happy toast feel sincere huge magical group hug link rel stylesheet type text css href http jdelivery,happy
busy feel discouraged regret previous entries simply dont feel like sharing life thoughts,angry
confess moments feeling overwhelmed ill admit bit melancholy,sad
enjoy feeling bouncy hope done enough,happy
feel content knowing things good im blessed,happy
forget feelings wished hes happy,happy
likely leaving feeling discouraged,angry
make sure walk yoga everyday things make happy even procrastinate use excuse feeling rotten stressed enough time,happy
never feel completely content always long,happy
never forget images rage fear grief made feel though werent person assaulted day,angry
probably enjoy although moment long trip ahead feeling keen,happy
probably lazy lounge around house possibly go pool depends im feeling bothered last day go back work yeah,neutral
read time time use words calm fears encourage im feeling discouraged,angry
regret least feel delighted college life really enjoy,happy
remove skin front still wide midsection saggy skin everywhere except front yep guess said feeling offended discouraged,angry
say little piece feels agitated watch discussions race style color font family georgia serif font size px line height,neutral
say though noticed feeling sense discontent lately,happy
tell honestly children generally trying comes support help overcome circumstances rise feel experience field valuable beneficial,neutral
work content pregnant especially start feel kicks know shes still seemingly ok,happy
wish everyone feeling happy today families friends,happy
wish could call wedding feel carefree,neutral
wish could explain everything question comes complaint whining teenager feel already bothered enough long sad excuse question,sad
wish could help take pain anguish families must feeling innocent children killed school safe,neutral
wish could open people feel terrified reactions opinions,neutral
wish could say fuck people make feel insecure ever existed,neutral
wish every time come away feeling invigorated inspired,neutral
wish delete old blogs see retarded back years ago feeling glad lately perhaps let go sadness disappointments guess makes appreciate happy even,sad
wish amazing career might find driving force sentence feel depressed state world,sad
wish girl asked prom accepted invitation way couldve heartbroken done feeling im indecisive,neutral
wish resolve everything heart wouldnt feel discontent,happy
wish see admit feel contented post excitement phase life,happy
wish numerous enjoyable feelings comparably many unhappy encounters james blunt waffle house stereo system coming days,happy
woke felt sad quickly replaced feeling reassured things work time,sad
woke feeling little irritable depressed,sad
woke feeling frustrated upset enacting moment succumb docs insults arrogance favor clarify truth health,neutral
woke feeling annoyed little sad maybe hopeless,sad
woke feeling grumpy tired unhappy plain sick things,happy
woke feeling incredibly content amp optimistic today however woke terrible cold complete lack energy,happy
woke feeling positive totally mood evening feel banana shake breakfast chocolate shake dinner sunday roast tea,neutral
woke feeling profoundly depressed,sad
woke missing brody much feeling discouraged house hunt,angry
woke next morning feeling bit fearful would angry,angry
woke morning feeling content despite yesterday day involved mundane paperwork government bureaucrats revel,happy
woke morning feeling melancholy bit sorts,sad
woke today feeling pissed,neutral
woke today feeling disheartened annoyed angry disappointed etc,angry
woke yesterday monday morning feeling little depressed,sad
prizes subject feel pained prize idoma said tragedy,angry
say feeling happy say hating life max,happy
wonder genentech feel hostile takeover global partner,neutral
wonder feels going struggles hardships pain sadness discontent feeling horrible staying bad situations abused mistreated,sad
wonder feel sad sometimes used,sad
wonder feel species repressed anger monstrous outrage full consciousness stolen away,angry
wonder disciples started feeling little discouraged searched thousands people looking food,angry
wonder ever feel pain sadness always seem lively,sad
wonder feel like reluctant leaders,neutral
wondered anything imaginings running traffic feel distraught distraught time lily enjoying elf,happy
wont ask meditate wont ask plan trip wont ask exercise sleep happy suggestion would make happiest always without fail whenever feel depressed feel lonely spend time dogs talk,sad
wont share details suffice say stand today prepared shout rooftops feeling discouraged dont give,angry
wont tell anyone songs almost like diary feeling time hear get melancholy,sad
work bar midtown enjoy feel like family make amazing money allows write travel pursue dreams,happy
work tremendous group people encourage despite fact feel like dumb kid class,angry
worked time feel sad thinking got job,sad
worked today writing making sure rest house perfect could make feel peaceful sense order pm linda writing always makes feel better accomplished,neutral
worried feeling supposed church rich dr,neutral
would accept gift without feeling mad,neutral
would add feeling optimistic perfectly average person,angry
would speaking manager happy head quiet tactic made feel supporting,happy
would tempted give book stars enjoy reading wouldnt feel loyal jacob,happy
would caution feeling victimized disadvantaged groups,sad
would consider much valuable music makes listener feel disturbed sad,sad
would constantly feel agitated,neutral
would cry along feel discouraged desperate helpless sometimes even asking gotten,angry
would eat whenever feel stressed angry bored,angry
would encourage feels alone,angry
would feel violent stab loneliness,neutral
would feel like hypocrite supporting palin reasons,neutral
would feel lucky call materials kits site mine beautifully curated,neutral
would feel resentful toward patrick couldnt read avery nightly books,neutral
would feel terrified enjoy movie little better,happy
would feel unhappy depressed mum would one would lift spirits tell wasnt fat ugly uselss,sad
would smiled except starting feel like uptight comments jaw would fall right head,neutral
would imagine feeling like anyone else probably nervous excited happy sad ready unprepared,sad
would go straight point rather defination romance feeling anger feeling suspicious feelings,neutral
would leave hobbies dedicate time reading learning started asking feeling stressed even became depressed one point astughfurallah,sad
would like feel inspired happy think,happy
would like set goal first tired unwell im feeling unhappy,happy
would feel shaken appreciated least tiny bit,neutral
would share thoughts dreams seem outrageous im feeling quite confident enough put writing,angry
would stay charge thereby helping z feel safe yet time nurturing loving,neutral
would extremely angry feeling lonely,angry
would veer feeling utterly terrified utterly disorientated utterly queasy,neutral
would want welcome home end feeling mommyhood threatened inability breastfeed baby,neutral
feel offended sign would accurate,neutral
wouldnt guilt im sure wasnt feeling angry either,angry
write feel unsure maybe shouldnt angry need write writing things therapeutic,angry
write open window feel wonderful breeze caressing face making wonder sitting writing outside enjoying,happy
write feeling happy childish,happy
wrote status bbm friend claims feel disgusted anything know long said sometimes feel happy know sad,sad
wrote said feeling angry good thinking send delilah kent turn great idea either,angry
wrote describe happens feel someone unhappy,happy
iam happy iam feel comfortable,happy
id blamed feeling sad sadness would make people feel awkward,sad
id feeling little melancholy hadnt sleeping well fresh air nature animals really perked,sad
id feel bit discouraged languish pile forgotten wips example failure much wouldnt open word document ages,angry
id feel better,neutral
id feel depressed unfair people indulging petty little activities whereas people bad dying needlessly,sad
id feel content know helped get little earlier weekend even skip game one saturday go experience stunning planet fortunate enough inhabit,happy
id flown michigan family didnt want spend depressed mother alone house wasnt decorated feeling festive,sad
id kick gear feel irritable motivation ever,neutral
id like feel charmed shikis behavior shes heroine courageous masculine places also girlish ones,angry
id read blogs see number followers cool content posted immediately feel pathetic,happy
id start feeling resentful lived part country sun stubbornly refuses show end september,neutral
id wander around rainy uxbridge feel ridiculously melancholy missing greg portland friends,sad
ill admit front sexual misadventures year old white guy arent really going move much feeling rather hostile toward start novel,sad
ill feel even pressured,neutral
ill look back time right go feeling unhappy,happy
ill state angry feeling control hostile,angry
ill suddenly feel overwhelmed sadness hopelessness,sad
im bit drunk im shattered im going bed might say something didnt manage finish tune evening feel quite tranquil content,happy
im huge fan london grammar disclosure eyes perfect collaboration definitely helps make feel creative,neutral
im terrible correspond er im feeling depressed overwhelmed dont feel like baring soul public nearly constant condition hope blog little personal thoughts feelings simply photo album brag fest everything fun,sad
im actually woman said feeling really happy,happy
im afraid long could spend feeling regretful sad memorative,sad
im already feeling less agitated,neutral
im already feeling terrific,neutral
im also feeling little melancholy expect last show focus players,sad
im also feeling melancholy dont baby girl us yet,sad
im also feeling anxious sad tommy leaving day business trip coming week,sad
im always happy interview feel helps allow valuable insight work well reasons write,happy
im independent person need determine things put energy else tend feel depressed cranky,sad
im angry disappointed feel pretty hurt whole situation emotions take lot energy,angry
im angry im hurt feel worthless,angry
im angry learning feel emotions without channelling something less dangerous,angry
im angry born far apart feel like miss much lot times im thankful great relationship get appreciate much,angry
im anxious instead enjoying nature get uptight say work im feeling uptight right,happy
im destructive feel like im deluding everything shitty im pretending like im good im get angry dont stick iveness different around sort way,angry
im back kindergarten dressed homemade simba costume feeling lost discouraged wondering heck,angry
im back feeling scared confused immobilized sadness,sad
im basically sat cold crying headphones feeling lost helpless angry frustrated late couldnt seem time manage today annoyed im working ass good mum one night im worst person ever,angry
im beautiful feel ugly kiss forehead feel unloved make laugh feel sad say cute things make laugh,sad
im teenager people feel need make sarcastic bitchy comments kindly fuck,neutral
im bored im little feeling agitated vaguely unhappy dont know get uncomfortable feeling,happy
im clearly influenced dash happiness emily dickinson example use dashes instead colons semi colons enhance feelings rushed enjambment sonnet,neutral
im contemplating feeling skeptical,neutral
im currently struggling feeling offended drs office worried body heck wrong seriously contemplating getting tubes tied normal everyday things occupy minds given time,neutral
im dealing issues feeling kind depressed stormed rained afternoon helping things,sad
im definitely feeling festive,neutral
im definitely sad cannot yet find word words begin express feel whats happened beloved home state nj,sad
im depressed feel really lethargic thats something important,sad
im depressed lately im sorta feeling repressed lately,sad
im depressed anything rain always make feel gloomy,sad
im done feeling hurt im angry,angry
im enjoying work even feeling doubtful product one jobs,happy
im even able feel outraged anymore,angry
im feel grouchy angry good combination sick thing makes x worse,angry
im feel melancholy sad song really get going,sad
im feelin spiteful well actually visit house watch rally finland,neutral
im feeling bit apprehensive dont know little note cards stand mass talent etsy,neutral
im feeling bit depressed also,sad
im feeling bit discouraged moment,angry
im feeling bit distressed,neutral
im feeling bit melancholy,sad
im feeling bit melancholy reason im going post hopefully discovery old thoughts goals help align focus bit,sad
im feeling bit sociable although dont think ill able express everything want say,neutral
im feeling gentle sadness heart days never,sad
im feeling little discouraged,angry
im feeling little discouraged executive level local state level,angry
im feeling little distracted might explain writing new post instead actually clearing paying work way enjoy afternoon unusually tempted two soft squishy little cakes left yarn,happy
im feeling little mad sad hurt,sad
im feeling little melancholy im lazy pack yet went bought consolatory rocky road,sad
im feeling little melancholy listen song,sad
im feeling little melancholy reaching start end journey,sad
im feeling little melancholy wasnt see sights sounds happening,sad
im feeling little melancholy tonight,sad
im feeling little hopeful future like matty always says want world get bigger,neutral
im feeling little sad nostalgic leaving great community also relieved returning medium feel like breathe,sad
im feeling little stressed cant much right im waiting couple tax returns mail letter jasons employer taking quite time,neutral
im feeling much festive tree,neutral
im feeling tad intimidated sheer volume content post,happy
im feeling agitated usual evening mood becoming norm,neutral
im feeling agitated pour brandy coffee,neutral
im feeling agitated grumpy depressed sad practice generosity,sad
im feeling bashful exposed vulnerable blog crush open,neutral
im feeling melancholy really hate,sad
im feeling triumphant may high five choose mind ill laugh,neutral
im feeling overwhelming sense helplessness melancholy,sad
im feeling angry think strop ruffling air inflating position exaggerating issue,angry
im feeling angry today,angry
im feeling angry today stupid moods,angry
im feeling apprehensive freedom adventure enjoyed mist,happy
im feeling artistic today,neutral
im feeling bitchy saturday,neutral
im feeling bitter towards god,neutral
im feeling blessed many friends happy returns year family lucky em especially parents hahaha im preaching,happy
im feeling brave would nice black tips,neutral
im feeling bummed usually dont wait find someone looks discouraged,angry
im feeling content tempted stay,happy
im feeling cranky cantankerous resentful like house slave basically almost mothers know rely heavily either alcohol marijuana separation divorce get space sanity away maternal responsibilities,neutral
im feeling cranky im going lie,neutral
im feeling deeply overwhelmed ordinary tasks,neutral
im feeling discontent life ill pray lord word says seek first kingdom god,happy
im feeling discouraged overwhelmed world around,angry
im feeling discouraged totally uninspired project voicing honesty,angry
im feeling discouraged overwhelmed stressed uninspired,angry
im feeling discouraged trying start beginning flute body still tired discouraged chemotherapy,angry
im feeling disgusted already seriously though dont really like pictures taken cause ive always referred ugly,neutral
im feeling doubtful writing dreams know shes behind,neutral
im feeling enraged another persons actions consider thinking moments prior incident,angry
im feeling enraged another persons actions consider thinking moments prior incident,angry
